DATE,AAPL,AMZN,BA,DWDP,JNJ,JPM,NEE,PG,SPG,VZ,XOM
5/25/2017,152.5734551,999,184.4023237,60.36306971,125.2394941,84.67051178,138.0842843,85.01292612,156.6073801,43.76309688,80.34326477
5/26/2017,152.4647328,998.650024,184.5892597,59.66071862,125.2885692,84.15902522,138.2705299,85.40387408,155.1691883,43.82095439,79.45930026
5/30/2017,152.6525236,1001.200012,184.4023004,59.60218606,125.0137812,83.75573926,138.2607358,85.62868082,152.7754478,44.67924802,79.0124655
5/31/2017,152.3955443,1000.119995,185.2287944,60.46061969,126.3974857,82.44751615,139.0252927,86.35193798,150.8160353,45.27715954,78.63363043
6/1/2017,151.5652134,998.98999,184.8844223,61.31904852,126.377861,81.71963545,139.093903,86.1466928,149.860458,45.04570791,78.58505989
6/2/2017,153.660797,1008.47998,188.6134002,61.87507263,127.7124959,81.63110305,140.1035448,86.67447854,150.8160275,45.50860528,78.37134738
6/5/2017,152.6723139,1013.210022,187.6688708,61.78727915,128.0854165,82.14259861,139.8192778,86.7526676,147.5921864,44.76603652,78.08964709
6/6/2017,154.0166657,1016.5,185.8191456,62.4896254,128.8803065,81.85734569,139.8192729,86.95792446,148.6153157,45.14214672,78.99303834
6/7/2017,154.184706,1010.25,185.5042677,62.52864736,129.0274903,82.73277122,140.1525671,86.87973213,150.6905626,45.0360639,79.0707568
6/8/2017,153.7497577,1013.609985,187.9935605,62.65546429,128.9489891,84.32624,139.7604761,86.79176334,151.0959481,44.90104968,78.75990819
6/9/2017,153.4038044,1012.98999,187.9148398,63.30903965,129.24338,85.62463226,138.9370884,86.21510935,151.1152661,45.11321125,79.78957679
6/12/2017,144.4085174,975.950012,187.4622464,63.15295783,129.3709686,86.30332165,138.0744909,86.65493847,155.275369,45.80755755,81.29522364
6/13/2017,145.7528735,984.5,188.4756634,63.7089874,130.2541825,86.41152294,137.5745638,86.40081172,155.2271092,45.62433117,80.88724046
6/14/2017,145.8023061,990.340027,190.2663699,63.81628243,131.0687153,85.88036263,139.3781908,86.74289832,155.1981352,45.11321427,80.45011181
6/15/2017,142.8170581,965.72998,192.4014198,62.91884132,130.8626414,85.6541321,139.2997739,87.5932212,156.1151115,45.16143614,80.04213692
6/16/2017,142.8368362,999.75,194.7627663,63.16271492,132.0893007,85.53610217,140.3388112,87.73982248,157.2251083,45.32537482,81.14951717
6/19/2017,145.05106,1017,196.2583076,63.86506448,132.1677909,86.78531309,140.3584169,87.827789,154.213618,44.96855714,81.10094528
6/20/2017,145.1795498,1004.880005,197.9998066,63.7772701,132.2463215,86.48037328,140.0055157,88.16987409,155.7290053,44.75639368,80.11013654
6/21/2017,144.3887649,1002.719971,196.4944492,63.59193175,132.5897754,86.11644009,139.5448183,87.91576076,154.3584099,44.3802925,80.26555552
6/22/2017,145.0115187,1006.960022,197.1831739,62.55791091,134.4445296,85.92955271,139.3977892,87.38797409,154.2039666,43.96561076,79.24560358
6/23/2017,145.4662203,1004.619995,199.0919397,62.43109553,133.9636567,86.55906131,141.4758727,87.76915409,154.8603216,43.84024488,79.35245378
